,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.044928520253307624,0.04603210776099331,0.0852089227998647,0.043261642072138784,0.03817549456096003,0.06225916532986275,0.04025771461272143,0.032604827377952006,0.04591951588599841,0.041383242208723914,0.026464904184365423,0.0299936977039863,0.04722899782942136,0.02104628494404892,-0.00968419072913207,0.027866354392472203,0.5249549389693016,-0.018347816216461865,0.007133574476156923,-0.008104656173856029,-0.008693599950760245,0.008778426599349132,0.01237456453877428,-0.001752559952180377,0.007629878723690808,0.029631643540767527,0.0023170538041483724,0.005391229608449066,0.045852452424924195,0.0037112684444764454,0.0010455312062731537,0.06545627648978325,-0.004176678373198683,-0.0020818761738041758,0.035831381360765135,-0.00798475063186288,-0.011146920783062342,0.013934347243946377,-0.009002939432321,-0.017962829604812214,-0.003742163451875058,-0.007109180251177349,-0.022943193309913568,-0.021496385357238523,-0.02574792091877498,-0.0506352667007377,0.4714651718472851,-0.046447225610791065,-0.08143787962097804,-0.06790766351960542,-0.04395964011840192,-0.05751115465406542,-0.056738830620048475,-0.040678056839823284,-0.03817416059737866,-0.051552550045329326,-0.04072394471887719,-0.01990518602855218,-0.0478379931588222,-0.04465191707407712
1,-0.37399866242314156,-0.550042911824946,-0.1687691503299148,-0.23075178271772984,0.2207626554235022,-0.018155134127683353,0.5169531822111902,-0.06811344271115351,0.001400955657382686,-0.030077498055313245,0.04706923848495679,-0.1290662935906666,-0.3407190873143291,-0.34027731657672916,-0.1442416542694037,-0.18287944510004836,-0.21519892094628995,-0.19687742730093338,-0.06613041505705486,0.13013789412310336,0.25917979629888,-0.1815565436923407,0.2201375980499916,0.03685278054714271,-0.08926637154268291,-0.3229420665719955,-0.2977097766721383,-0.4226303562797738,-0.11996219806947614,-0.31167140074996585,-0.38340803563979686,-0.1588451447731894,-0.13562453314805997,-0.08656513214743798,-0.033465991895696004,0.20452288371945698,0.22530446184031008,0.1556550516921919,0.11380651276746932,-0.04473858797988227,-0.1175707873847531,-0.2204151107337964,-0.17066730707325414,-0.39516440576017053,0.015482577329415114,-0.04272758769096676,0.08592123616200127,-0.008980218237093676,0.016700088921672938,-0.1764985515667423,0.07162326450760227,-0.1798638318346295,-0.1144031724727067,-0.07317250642401558,-0.04395331996953951,-0.12274792951148758,-0.018846500334350272,-0.02933185358908514,0.07032460557949055,-0.008300076640787357
2,-0.5458136947066747,-0.08169170072113816,0.19509373891406118,-0.4277420114000482,-0.15573578836058913,-0.025164005205084654,0.5840502339746294,0.07967305583815422,-0.1491204016434682,-0.010504712527086152,0.3651767450473927,-0.08276202976902718,-0.4031943978290075,-0.3659953711679018,-0.07601162239913178,-0.2151301723277839,-0.5089199918031438,-0.42687638445654463,-0.043921811281424715,0.22302457749187238,0.368169804625356,-0.039172833263636804,0.17255039086859825,0.1883314045532552,-0.04328994270415057,-0.4082508866353004,-0.3007737247176856,-0.4180294844988354,-0.19059303018662188,-0.3383140168565378,-0.5273682966631711,-0.3955144729489469,-0.105569402238338,-0.07448990333960909,-0.0029104592895536612,0.1718798133468944,0.2282180691450701,0.223191654436622,0.18001287890998807,0.07348009888186335,-0.18667977021663332,-0.25036660602612104,-0.20276393559416164,-0.36015382593924433,-0.2442164964380814,-0.11930003424095097,-1.9758695719020733e-05,-0.008668233876797559,-0.12931325956942388,-0.19250663501003798,0.13583971933028333,0.15530931609774062,-0.08234809261333875,-0.15509123598945232,0.012396978303396478,0.0037280228344780896,-0.08280744328816818,-0.20808122323066325,-0.18655855276234962,-0.08697741753220832
3,-0.34149343883646427,-0.31817664804077667,-0.32082063501216007,-0.19404473287163918,0.2715820642173172,0.0449565815701756,0.11163183526623233,-0.040968960194272964,-0.06704181150367,-0.025950857449152227,0.12177177659824809,-0.19489901602272824,-0.13494003397975293,-0.18773670498333897,-0.14120733291311252,-0.38010296791169496,-0.28484163309297283,-0.1622429319831355,-0.25299540546573046,-0.06678787442515603,0.32039545640139233,-0.15644434326720058,0.2578059851214547,0.16912004708065517,-0.33703297945076044,-0.3771756736414105,-0.266283135106055,-0.6093548066433256,-0.3516660430572531,-0.2555631746388615,-0.26382148404844485,-0.2764659547021938,-0.1594229968083507,-0.19497405343325264,-0.016306227609140165,0.06071103330398947,0.14092092421296806,-0.0004381359468505634,0.07730555023546605,-0.005484673364953368,-0.21969066667094023,-0.19331664485389186,-0.08667178022294682,-0.3239734443334384,-0.07655902633468191,0.005873025241089192,-0.1662161369038057,-0.04320295967631514,-0.056752455117688845,-0.29298388945577347,-0.041746023376937044,-0.058434597315178256,-0.08767421018789155,-0.09142583221775263,-0.01985258778120705,-0.16084613534055137,-0.11659099204515364,-0.17215515416659766,-0.045012833499861404,-0.10242287015250491
4,-0.6691316726818897,-0.11677078184650624,0.28238163834091173,-0.03252303745651477,-0.3129214953752899,-0.3873397045962165,0.34796973497368394,0.5669462425672229,0.19471199217609375,-0.30603301780958136,-0.09128193059951395,0.00246519702241801,0.05192766920616354,-0.3102877962203129,-0.3100090590085246,-0.4567990775522834,-0.3674605689196877,-0.28829790861689797,-0.10745108600513638,0.1768537181946721,0.5791111612575377,0.020950112338660534,-0.061931049693720756,-0.0008046082759920647,-0.013438341864317546,-0.25310439650228245,-0.27210632781808686,-0.6470308827842939,-0.3455379051775232,-0.3122927942966548,-0.2304952211531666,-0.3863954949003097,-0.20473636730368275,-0.09180293402851863,0.06052063417727006,0.15365518859965208,0.4639637527062238,0.20338838798744066,-0.04189474030203702,-0.16388333267028624,-0.12902624445440572,-0.18518164577275276,-0.13343397311072244,-0.4419107276871926,-0.21140261319470188,0.023801319176229612,0.1083550959990818,-0.12629286828498876,-0.1631707557530278,-0.16151831074718517,0.1730989080029321,-0.023677808714112885,-0.10380415576446783,-0.1532267092091528,0.0522402071092342,-0.017937964157917496,-0.11840461256784565,-0.3329068604512945,-0.11839281381521366,0.041641804563418004
5,-0.48392315507903827,-0.4255857770700621,-0.21528337969166503,-0.15724248184750814,0.2637454348111505,0.10380465430080504,0.4926950251268099,0.055204486471490406,0.024779393120948314,0.04451674232335581,0.29866853904032076,-0.14625050812352056,-0.24578980658335575,-0.4630530251650086,-0.17579446990127284,-0.367929512048351,-0.31466903960013426,-0.29205838726253164,0.10589013243055612,0.19827595797173003,0.46868545989063326,-0.05246741649127826,0.3379347627638152,0.11949749665235468,-0.16941814670960986,-0.45663357627003287,-0.3396004885377609,-0.5895875848004382,-0.13399968307602103,-0.39200432078218256,-0.2611972480220393,-0.10513218825162332,0.07957342674651335,0.023344072893301746,0.129433958295394,0.17599486861890395,0.3808350756368098,0.1351027273671407,0.06952587965651068,-0.08518901856063871,-0.17081734692082617,-0.23873328058406612,-0.18737179876061907,-0.33149554289389077,0.0611174600104568,0.11081111671343824,0.10434755781255937,0.007304388255220895,-0.053182990359694454,-0.27566463978572303,0.07995577447643962,-0.15701686294050926,-0.08003774888135308,-0.009215113000674976,-0.0022313314461276765,-0.11831537953349795,-0.021880863094164368,-0.0769917652332658,0.09383859849241573,0.08364345065998291
6,-0.005158397116401764,-0.8380017806756839,-0.27653714118956957,-0.7167780327522331,-0.02720880859660913,-0.736408920433055,0.26707041113128577,-0.2947292072656551,0.12130235976997393,-0.20287900613715626,0.03186832923106978,-0.2563190949471958,-0.021803282839421175,-0.22161201729078892,0.06966150273890541,-0.24653040278417157,-0.06307583193865443,-0.028445583408447866,0.05303842054907265,0.1794704679580129,0.16237081328760272,-0.03355976827113755,0.12761727553253543,-0.0068194863038333105,-0.1875746829627178,-0.1438830824389009,-0.33588271755745475,-0.4909461561597937,-0.3507185010222145,-0.33315737877362883,-0.42613557845556477,-0.19936034662552302,-0.3955546896059512,-0.2371352768422302,-0.21284072947849564,-0.10620582916159613,-0.1739344303596928,-0.17056830577616358,-0.20612724068574173,-0.17999151493047766,-0.14369695906265648,-0.07135662950087018,-0.043743525928525276,-0.07206288221078434,0.17141970414437377,-0.03262831450749915,0.19777226652149713,0.08583481134037038,0.058968333560425475,-0.18223842207260652,0.1801056672843675,-0.24281810640940213,-0.05292789149580888,-0.18042952974888884,-0.07593691708350829,-0.20474155704994232,0.0005018757423758964,-0.059148991274503855,-0.05738473629319484,-0.05419836396380732
7,-0.2196184304793306,-0.541976570104934,-0.18969255897910922,-0.48876684006089793,-0.056098661405176505,-0.5526743489627037,0.08936522227240604,-0.0805944066188796,0.08308805089061876,-0.26544974801626736,0.006995775424231701,-0.13495283971969693,-0.04169984632114669,-0.17713347111486005,0.02864542495844409,-0.3139691718780623,-0.2215756982519453,-0.06356265227766972,-0.12506440566630514,0.07796941945149262,0.15479604817256173,-0.07398985975180249,0.0970490799645533,0.03084947769624853,-0.270670909568954,-0.20775023047075453,-0.3622440297101421,-0.5577142575776333,-0.41541576745184083,-0.4071906740680677,-0.4803059795356524,-0.3682178463282081,-0.29207320825793626,-0.2541101506609401,-0.15158730594144665,-0.045456913509208066,-0.04175557338842545,-0.11997334230388997,-0.13565025970380132,-0.061136915955078,-0.2774416943086376,-0.12478871920619716,-0.1026265918587085,-0.19250137719541027,0.05800508946671306,0.016519461991038167,-0.017270289363878758,0.029646052662331755,-0.05142187551894349,-0.19643639344067723,0.041572031618608195,-0.10920411109820065,-0.10044724401653993,-0.21933797815024866,-0.07233012959746359,-0.3022891552484879,-0.15175646857600703,-0.22815810535912054,-0.08796461515600396,-0.18407585249610536
8,-0.5883204230156266,-0.41229754997474016,-0.46637259136338927,-0.6684944082526051,-0.2427732173526268,-0.37871623437448865,0.15012038936459876,-0.01323167789471546,-0.1237595381768332,-0.10797575916578725,0.11353021964570523,-0.18817093300914328,-0.16626809076463842,-0.14780204858759355,0.038376508000655646,-0.3033257241875269,-0.4373447956450587,-0.3234835245046314,-0.15879378725567309,-0.05719851340419742,0.1159950151499062,-0.10866420122214868,0.31188183863827285,0.421092666501129,-0.10902007743406221,-0.26226512438349325,-0.19888980885017257,-0.677170412308547,-0.6008028630438745,-0.6064392806109803,-0.6270612036552399,-0.4517907319756859,-0.38037958733322574,-0.4951696960952892,-0.13244507724753007,0.009629982495858658,-0.06970111529547757,-0.17681567904727377,-0.019896216226764806,0.06706708134601909,-0.12082485715218733,-0.2246562269572792,-0.14938926428141053,-0.2519677699299488,-0.1350916162578312,-0.14670394949808327,-0.2045395831577489,-0.0030935773886310346,0.01481472317540186,-0.21040219906153573,0.07859553497669168,0.07237359252569645,-0.09487590622745863,-0.1538950475328677,-0.0883400793925221,-0.17254485055656604,-0.08217278582460645,-0.18821417707155103,-0.25277132860213736,-0.15452248044220218
9,-0.2506271814534254,-0.44652920951446445,-0.17014294052099085,-0.37192724214857836,0.07703580763498541,-0.46994067992409405,0.13908859615532884,-0.20848264777143552,0.12885905003195877,-0.1709810027988225,0.18045787399486052,-0.02609061682578491,0.0419129599691583,-0.007221084173041862,0.05181704449811848,-0.16060959469658645,-0.1290332395892825,0.07386821699132853,-0.06959641271749008,0.22430098730285358,0.2884604933644517,0.03817957841933567,0.12769372830607215,0.14759521003283838,-0.24817116069429182,-0.15335772745757978,-0.2869378404551118,-0.3886699031010498,-0.24812650829182017,-0.32550013142233486,-0.36690791423792,-0.29145916478409656,-0.2934266410034223,-0.25050228280030645,-0.142869027969776,-0.02257700030231081,0.0387432256013739,-0.00164467342497349,0.006230334694035773,0.03736360727137482,-0.23681702471156318,-0.040474750544312064,0.001334179715794661,-0.008697515412773998,0.0914926313137961,0.2468622488417465,-0.03174451470677315,0.21053140182340616,-0.07100981093659942,0.026851783468419373,0.020114787694800105,0.015529440955921724,-0.06612318991382177,0.09513214053015961,-0.11617533528451468,-0.12567743626809677,-0.16847345523366228,-0.09995029398487867,-0.11807402218870991,-0.0415770920527976
